"Star Rating Index","Screensize_inches"
4.439276071054277,65
5.328204093107946,65
5.328204093107946,65
4.439276071054277,65
4.439276071054277,65
5.475494068044627,65
6.0571285405123145,65
6.0571285405123145,65
6.438215254356763,65
6.0571285405123145,65
6.0571285405123145,65
6.0571285405123145,65
5.027996779523445,65
5.027996779523445,65
4.747792605259914,65
6.679352863107162,64
6.151517597589977,64
5.443521850734936,65
3.5423477567504844,65
3.0183281239547997,65
3.0183281239547997,65
6.144343004652812,65
3.036956400231941,65
5.147539425779542,65
4.792372278184471,65
6.081550508951327,65
5.584895075395215,65
4.524965490865716,65
4.524965490865716,65
4.481915975211493,65
4.481915975211493,65
4.9702952941602625,65
4.9702952941602625,65
4.8570744481591746,65
4.064929099692862,65
4.064929099692862,65
6.045013280653004,65
6.045013280653004,65
6.045013280653004,65
5.694724095108619,65
5.694724095108619,65
5.694724095108619,65
7.155671251474674,65
7.155671251474674,65
7.155671251474674,65
5.50774202403524,65
5.50774202403524,65
5.50774202403524,65
5.0086802835918505,65
5.475494068044627,65
3.3187384664494495,65
4.550995109743512,65
4.550995109743512,65
5.328204093107946,65
5.328204093107946,65
6.0571285405123145,65
6.0571285405123145,65
5.475494068044627,65
6.1556252552474255,65
4.5597053556687195,65
4.5597053556687195,65
5.328204093107946,65
5.68346052076461,65
6.1556252552474255,65
5.328204093107946,65
5.68346052076461,65
6.1556252552474255,65
5.638868907901208,65
4.829210606366519,65
5.843120871392374,65
5.843120871392374,65
6.0571285405123145,65
5.066881362898524,65
5.328250089335192,65
5.328204093107946,65
6.0571285405123145,65
4.559751351895967,65
5.256335563565565,65
5.066927359125772,65
5.066881362898524,65
3.3187384664494495,65
3.3187384664494495,65
3.3187384664494495,65
3.3187384664494495,65
3.3187384664494495,65
3.3187384664494495,65
4.199659214971653,65
2.7136773064511392,65
5.68346052076461,65
5.328204093107946,65
5.328204093107946,65
4.829210606366519,65
5.066881362898524,65
5.066881362898524,65
5.256335563565565,65
4.199659214971653,65
2.7136773064511392,65
5.50774202403524,65
6.168136962204355,65
6.168136962204355,65
6.168136962204355,65
4.820007022183777,65
4.064055082166185,55
4.215825444831754,65
4.215825444831754,65
4.215825444831754,65
5.50774202403524,65
5.50774202403524,65
5.50774202403524,65
5.266578196996688,65
5.266578196996688,65
5.266578196996688,65
5.50774202403524,65
5.50774202403524,65
5.50774202403524,65
5.018374120182047,65
5.018374120182047,65
5.018374120182047,65
5.066927359125772,65
5.066927359125772,65
5.066927359125772,65
5.014220466297351,64
5.014220466297351,64
5.014220466297351,64
5.008726279819099,65
5.008726279819099,65
5.008726279819099,65
